average_rate,sentence_length,window_size,undershoot_window_size,window_limit,spacing_name,cutoff_type,current_rate,sentences_processed,end_time,emit_duration,work_duration,sleep_duration,padding_duration,transmission_diff,number_of_sleeps,remaining_time,between_loop_duration,number_of_transmitted_windows,spike
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533105560,9,9,0,991,991,0,991,1001,24,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533106561,7,7,0,993,993,0,993,1001,25,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533107561,11,11,0,989,989,0,989,1000,26,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533108562,3,3,0,997,997,0,997,1000,27,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533109562,13,13,0,987,987,0,987,1001,28,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533110564,13,13,0,987,987,0,987,1002,29,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533111565,10,10,0,990,990,0,990,1000,30,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533112566,10,10,0,990,990,0,990,1001,31,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533113567,12,12,0,988,988,0,988,1001,32,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533114568,10,10,0,990,990,0,990,1001,33,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533115568,9,9,0,991,991,0,991,1001,34,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533116570,10,10,0,990,990,0,990,1000,35,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533117570,12,12,0,988,988,0,988,1002,36,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533118571,6,6,0,994,994,0,994,1000,37,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533119571,11,11,0,989,989,0,989,1001,38,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533120571,10,10,0,990,990,0,990,1000,39,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533121572,8,8,0,992,992,0,992,1000,40,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533122573,10,10,0,990,990,0,990,1001,41,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533123575,11,11,0,989,989,0,989,1001,42,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533124576,11,11,0,989,989,0,989,1002,43,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533125578,10,10,0,990,990,0,990,1001,44,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533126578,118,118,0,882,882,0,882,1002,45,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533127580,44,44,0,956,956,0,956,1000,46,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533128580,270,270,0,730,730,0,730,1002,47,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533129580,490,490,0,510,510,0,510,1000,48,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533130580,403,403,0,597,597,0,597,1000,49,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533131587,629,629,0,371,371,0,371,1001,50,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533132587,877,877,0,123,123,0,123,1006,51,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533133588,803,803,0,197,197,0,197,1000,52,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533134625,1036,1036,0,0,-36,0,0,1002,53,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533135626,943,943,0,57,57,0,57,1036,54,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533136820,1194,1194,0,0,-194,0,0,1001,55,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533138051,1230,1230,0,0,-230,0,0,1195,56,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533139051,909,909,0,91,91,0,91,1230,57,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533140165,1113,1113,0,0,-113,0,0,1001,58,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533141389,1224,1224,0,0,-224,0,0,1113,59,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533142389,929,929,0,71,71,0,71,1224,60,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533143545,1156,1156,0,0,-156,0,0,1000,61,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533144546,965,965,0,35,35,0,35,1156,62,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533145753,1207,1207,0,0,-207,0,0,1001,63,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533147011,1257,1257,0,0,-257,0,0,1208,64,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533148012,914,914,0,86,86,0,86,1257,65,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533149166,1154,1154,0,0,-154,0,0,1001,66,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533150390,1224,1224,0,0,-224,0,0,1154,67,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533151391,918,918,0,82,82,0,82,1224,68,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533152545,1154,1154,0,0,-154,0,0,1001,69,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533153787,1242,1242,0,0,-242,0,0,1154,70,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533154788,925,925,0,75,75,0,75,1242,71,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533155972,1184,1184,0,0,-184,0,0,1001,72,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533156972,918,918,0,82,82,0,82,1184,73,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533158152,1180,1180,0,0,-180,0,0,1000,74,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533159398,1246,1246,0,0,-246,0,0,1180,75,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533160399,910,910,0,90,90,0,90,1246,76,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533161551,1152,1152,0,0,-152,0,0,1001,77,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533162779,1228,1228,0,0,-228,0,0,1152,78,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533163780,923,923,0,77,77,0,77,1228,79,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533164918,1138,1138,0,0,-138,0,0,1001,80,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533166139,1221,1221,0,0,-221,0,0,1138,81,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533167140,940,940,0,60,60,0,60,1221,82,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533168306,1166,1166,0,0,-166,0,0,1001,83,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533169307,919,919,0,81,81,0,81,1166,84,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533170440,1133,1133,0,0,-133,0,0,1001,85,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533171441,34,34,0,966,966,0,966,1133,86,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533172443,11,11,0,989,989,0,989,1001,87,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533173444,11,11,0,989,989,0,989,1002,88,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533174445,11,11,0,989,989,0,989,1001,89,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533175445,10,10,0,990,990,0,990,1001,90,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533176445,7,7,0,993,993,0,993,1000,91,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533177446,8,8,0,992,992,0,992,1000,92,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533178448,11,11,0,989,989,0,989,1001,93,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533179448,11,11,0,989,989,0,989,1002,94,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533180450,14,14,0,986,986,0,986,1001,95,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533181451,7,7,0,993,993,0,993,1001,96,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533182452,7,7,0,993,993,0,993,1001,97,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533183454,9,9,0,991,991,0,991,1001,98,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533184458,7,7,0,993,993,0,993,1002,99,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533185458,9,9,0,991,991,0,991,1004,100,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533186459,13,13,0,987,987,0,987,1000,101,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533187460,15,15,0,985,985,0,985,1001,102,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533188462,13,13,0,987,987,0,987,1001,103,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533189463,9,9,0,991,991,0,991,1002,104,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533190467,7,7,0,993,993,0,993,1001,105,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533191467,1,1,0,999,999,0,999,1004,106,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533192472,10,10,0,990,990,0,990,1001,107,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533193475,10,10,0,990,990,0,990,1004,108,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533194476,10,10,0,990,990,0,990,1003,109,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533195476,9,9,0,991,991,0,991,1001,110,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533196478,9,9,0,991,991,0,991,1001,111,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533197480,4,4,0,996,996,0,996,1001,112,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533198481,4,4,0,996,996,0,996,1002,113,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533199481,18,18,0,982,982,0,982,1001,114,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533200483,11,11,0,989,989,0,989,1000,115,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533201484,16,16,0,984,984,0,984,1002,116,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533202486,15,15,0,985,985,0,985,1001,117,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533203486,17,17,0,983,983,0,983,1002,118,0
1000,100,1000,1000.0,60,BASIC,NO_CUTOFF,1000,1000,1772533204486,17,17,0,983,983,0,983,1000,119,0

