average_rate,sentence_length,window_size,undershoot_window_size,window_limit,spacing_name,cutoff_type,current_rate,sentences_processed,end_time,emit_duration,work_duration,sleep_duration,padding_duration,transmission_diff,number_of_sleeps,remaining_time,between_loop_duration,number_of_transmitted_windows,spike
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534595364,3,3,0,997,997,0,997,1000,30,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534596364,3,3,0,997,997,0,997,1000,31,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534597364,2,2,0,998,998,0,998,1000,32,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534598364,2,2,0,998,998,0,998,1000,33,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534599364,7,7,0,993,993,0,993,1000,34,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534600364,2,2,0,998,998,0,998,1000,35,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534601365,2,2,0,998,998,0,998,1001,36,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534602367,2,2,0,998,998,0,998,1000,37,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534603367,24,24,0,976,976,0,976,1002,38,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534604368,14,14,0,986,986,0,986,1000,39,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534605368,6,6,0,994,994,0,994,1001,40,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534606368,10,10,0,990,990,0,990,1000,41,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534607369,11,11,0,989,989,0,989,1000,42,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534608371,12,12,0,988,988,0,988,1001,43,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534609372,10,10,0,990,990,0,990,1003,44,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534610373,3,3,0,997,997,0,997,1000,45,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534611374,10,10,0,990,990,0,990,1001,46,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534612375,16,16,0,984,984,0,984,1001,47,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534613375,9,9,0,991,991,0,991,1001,48,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534614376,10,10,0,990,990,0,990,1000,49,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534615379,10,10,0,990,990,0,990,1002,50,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534616384,10,10,0,990,990,0,990,1002,51,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534617385,8,8,0,992,992,0,992,1005,52,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534618387,8,8,0,992,992,0,992,1001,53,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534619387,8,8,0,992,992,0,992,1002,54,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534620390,2,2,0,998,998,0,998,1000,55,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534621395,9,9,0,991,991,0,991,1003,56,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534622395,6,6,0,994,994,0,994,1005,57,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534623397,8,8,0,992,992,0,992,1000,58,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534624398,10,10,0,990,990,0,990,1002,59,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534625399,11,11,0,989,989,0,989,1001,60,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534626400,12,12,0,988,988,0,988,1001,61,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534627401,5,5,0,995,995,0,995,1001,62,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534628405,7,7,0,993,993,0,993,1001,63,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534629405,11,11,0,989,989,0,989,1004,64,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534630407,12,12,0,988,988,0,988,1000,65,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534631407,8,8,0,992,992,0,992,1002,66,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534632407,8,8,0,992,992,0,992,1000,67,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534633408,4,4,0,996,996,0,996,1000,68,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534634408,26,26,0,974,974,0,974,1001,69,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534635409,9,9,0,991,991,0,991,1001,70,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534636411,8,8,0,992,992,0,992,1001,71,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534637411,10,10,0,990,990,0,990,1001,72,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534638412,10,10,0,990,990,0,990,1000,73,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534639414,11,11,0,989,989,0,989,1001,74,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534640415,14,14,0,986,986,0,986,1002,75,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534641416,10,10,0,990,990,0,990,1001,76,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534642416,8,8,0,992,992,0,992,1001,77,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534643417,7,7,0,993,993,0,993,1000,78,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534644418,10,10,0,990,990,0,990,1001,79,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534645418,9,9,0,991,991,0,991,1001,80,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534646419,9,9,0,991,991,0,991,1000,81,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534647419,10,10,0,990,990,0,990,1001,82,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534648420,11,11,0,989,989,0,989,1000,83,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534649420,11,11,0,989,989,0,989,1001,84,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534650423,10,10,0,990,990,0,990,1001,85,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534651425,9,9,0,991,991,0,991,1002,86,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534652426,10,10,0,990,990,0,990,1002,87,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534653426,8,8,0,992,992,0,992,1001,88,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534654427,8,8,0,992,992,0,992,1000,89,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534655428,9,9,0,991,991,0,991,1001,90,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534656433,10,10,0,990,990,0,990,1001,91,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534657433,10,10,0,990,990,0,990,1005,92,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534658434,11,11,0,989,989,0,989,1001,93,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534659436,9,9,0,991,991,0,991,1000,94,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534660443,3,3,0,997,997,0,997,1002,95,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534661444,11,11,0,989,989,0,989,1007,96,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534662445,8,8,0,992,992,0,992,1001,97,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534663447,12,12,0,988,988,0,988,1001,98,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534664448,16,16,0,984,984,0,984,1002,99,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534665449,11,11,0,989,989,0,989,1001,100,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534666453,10,10,0,990,990,0,990,1001,101,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534667453,8,8,0,992,992,0,992,1004,102,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534668457,10,10,0,990,990,0,990,1001,103,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534669457,10,10,0,990,990,0,990,1003,104,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534670458,9,9,0,991,991,0,991,1001,105,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534671459,10,10,0,990,990,0,990,1000,106,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534672459,31,31,0,969,969,0,969,1001,107,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534673460,8,8,0,992,992,0,992,1000,108,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534674460,12,12,0,988,988,0,988,1001,109,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534675461,11,11,0,989,989,0,989,1000,110,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534676461,10,10,0,990,990,0,990,1001,111,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534677462,8,8,0,992,992,0,992,1000,112,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534678464,8,8,0,992,992,0,992,1001,113,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534679464,6,6,0,994,994,0,994,1002,114,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534680464,14,14,0,986,986,0,986,1000,115,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534681464,14,14,0,986,986,0,986,1000,116,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534682466,8,8,0,992,992,0,992,1001,117,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534683466,11,11,0,989,989,0,989,1001,118,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534684467,9,9,0,991,991,0,991,1000,119,0

