window,value,percentile,total_count
22,127,99.999,453
22,127,100.0,453
23,2,0.0,646
23,3,50.0,646
23,15,90.0,276
23,127,99.0,77
23,127,99.9,77
23,127,99.99,77
23,127,99.999,77
23,127,100.0,77
24,2,0.0,19
24,31,50.0,275
24,255,90.0,251
24,255,99.0,251
24,255,99.9,251
24,255,99.99,251
24,255,99.999,251
24,255,100.0,251
25,2,0.0,15
25,7,50.0,558
25,63,90.0,427
25,63,99.0,427
25,63,99.9,427
25,63,99.99,427
25,63,99.999,427
25,63,100.0,427
26,2,0.0,178
26,7,50.0,496
26,63,90.0,275
26,255,99.0,51
26,255,99.9,51
26,255,99.99,51
26,255,99.999,51
26,255,100.0,51
27,2,0.0,34
27,127,50.0,275
27,255,90.0,226
27,255,99.0,226
27,255,99.9,226
27,255,99.99,226
27,255,99.999,226
27,255,100.0,226
28,2,0.0,221
28,7,50.0,293
28,255,90.0,126
28,255,99.0,126
28,255,99.9,126
28,255,99.99,126
28,255,99.999,126
28,255,100.0,126
29,2,0.0,540
29,3,50.0,540
29,31,90.0,275
29,127,99.0,27
29,127,99.9,27
29,127,99.99,27
29,127,99.999,27
29,127,100.0,27
30,64,0.0,50
30,511,50.0,100
30,1023,90.0,190
30,1023,99.0,190
30,1023,99.9,190
30,1023,99.99,190
30,1023,99.999,190
30,1023,100.0,190
31,512,0.0,40
31,2047,50.0,430
31,2047,90.0,430
31,2047,99.0,430
31,2047,99.9,430
31,2047,99.99,430
31,2047,99.999,430
31,2047,100.0,430
32,1024,0.0,370
32,2047,50.0,370
32,4095,90.0,110
32,4095,99.0,110
32,4095,99.9,110
32,4095,99.99,110
32,4095,99.999,110
32,4095,100.0,110
33,1024,0.0,40
33,4095,50.0,400
33,4095,90.0,400
33,4095,99.0,400
33,4095,99.9,400
33,4095,99.99,400
33,4095,99.999,400
33,4095,100.0,400
34,2048,0.0,460
34,4095,50.0,460
34,4095,90.0,460
34,4095,99.0,460
34,4095,99.9,460
34,4095,99.99,460
34,4095,99.999,460
34,4095,100.0,460
35,2048,0.0,420
35,4095,50.0,420
35,4095,90.0,420
35,4095,99.0,420
35,4095,99.9,420
35,4095,99.99,420
35,4095,99.999,420
35,4095,100.0,420
36,2048,0.0,210
36,8191,50.0,260
36,8191,90.0,260
36,8191,99.0,260
36,8191,99.9,260
36,8191,99.99,260
36,8191,99.999,260
36,8191,100.0,260
37,2048,0.0,90
37,8191,50.0,370
37,8191,90.0,370
37,8191,99.0,370
37,8191,99.9,370
37,8191,99.99,370
37,8191,99.999,370
37,8191,100.0,370
38,4096,0.0,470
38,8191,50.0,470
38,8191,90.0,470
38,8191,99.0,470
38,8191,99.9,470
38,8191,99.99,470
38,8191,99.999,470
38,8191,100.0,470
39,4096,0.0,410
39,8191,50.0,410
39,8191,90.0,410
39,8191,99.0,410
39,8191,99.9,410
39,8191,99.99,410
39,8191,99.999,410
39,8191,100.0,410
40,4096,0.0,464
40,8191,50.0,464
40,8191,90.0,464
40,8191,99.0,464
40,8191,99.9,464
40,8191,99.99,464
40,8191,99.999,464
40,8191,100.0,464
41,4096,0.0,446
41,8191,50.0,446
41,8191,90.0,446
41,8191,99.0,446
41,8191,99.9,446
41,8191,99.99,446
41,8191,99.999,446
41,8191,100.0,446
42,4096,0.0,460
42,8191,50.0,460
42,8191,90.0,460
42,8191,99.0,460
42,8191,99.9,460
42,8191,99.99,460
42,8191,99.999,460
42,8191,100.0,460
43,4096,0.0,468
43,8191,50.0,468
43,8191,90.0,468
43,8191,99.0,468
43,8191,99.9,468
43,8191,99.99,468
43,8191,99.999,468
43,8191,100.0,468
44,4096,0.0,412
44,8191,50.0,412
44,8191,90.0,412
44,8191,99.0,412
44,8191,99.9,412
44,8191,99.99,412
44,8191,99.999,412
44,8191,100.0,412
45,4096,0.0,470
45,8191,50.0,470
45,8191,90.0,470
45,8191,99.0,470
45,8191,99.9,470
45,8191,99.99,470
45,8191,99.999,470
45,8191,100.0,470
46,4096,0.0,470
46,8191,50.0,470
46,8191,90.0,470
46,8191,99.0,470
46,8191,99.9,470
46,8191,99.99,470
46,8191,99.999,470
46,8191,100.0,470
47,4096,0.0,450
47,8191,50.0,450
47,8191,90.0,450
47,8191,99.0,450
47,8191,99.9,450
47,8191,99.99,450
47,8191,99.999,450
47,8191,100.0,450
48,4096,0.0,470
48,8191,50.0,470
48,8191,90.0,470
48,8191,99.0,470
48,8191,99.9,470
48,8191,99.99,470
48,8191,99.999,470
48,8191,100.0,470
49,4096,0.0,410
49,8191,50.0,410
49,8191,90.0,410
49,8191,99.0,410
49,8191,99.9,410
49,8191,99.99,410
49,8191,99.999,410
49,8191,100.0,410
50,4096,0.0,450
50,8191,50.0,450
50,8191,90.0,450
50,8191,99.0,450
50,8191,99.9,450
50,8191,99.99,450
50,8191,99.999,450
50,8191,100.0,450
51,4096,0.0,470
51,8191,50.0,470
51,8191,90.0,470
51,8191,99.0,470
51,8191,99.9,470
51,8191,99.99,470
51,8191,99.999,470
51,8191,100.0,470
52,4096,0.0,470
52,8191,50.0,470
52,8191,90.0,470
52,8191,99.0,470
52,8191,99.9,470
52,8191,99.99,470
52,8191,99.999,470
52,8191,100.0,470
53,4096,0.0,430
53,8191,50.0,430
53,8191,90.0,430
53,8191,99.0,430
53,8191,99.9,430
53,8191,99.99,430
53,8191,99.999,430
53,8191,100.0,430
54,4096,0.0,450
54,8191,50.0,450
54,8191,90.0,450
54,8191,99.0,450
54,8191,99.9,450
54,8191,99.99,450
54,8191,99.999,450
54,8191,100.0,450
55,4096,0.0,450
55,8191,50.0,450
55,8191,90.0,450
55,8191,99.0,450
55,8191,99.9,450
55,8191,99.99,450
55,8191,99.999,450
55,8191,100.0,450
56,4096,0.0,450
56,8191,50.0,450
56,8191,90.0,450
56,8191,99.0,450
56,8191,99.9,450
56,8191,99.99,450
56,8191,99.999,450
56,8191,100.0,450
57,4096,0.0,471
57,8191,50.0,471
57,8191,90.0,471
57,8191,99.0,471
57,8191,99.9,471
57,8191,99.99,471
57,8191,99.999,471
57,8191,100.0,471
58,4096,0.0,459
58,8191,50.0,459
58,8191,90.0,459
58,8191,99.0,459
58,8191,99.9,459
58,8191,99.99,459
58,8191,99.999,459
58,8191,100.0,459
59,4096,0.0,430
59,8191,50.0,430
59,8191,90.0,430
59,8191,99.0,430
59,8191,99.9,430
59,8191,99.99,430
59,8191,99.999,430
59,8191,100.0,430
60,4096,0.0,486
60,8191,50.0,486
60,8191,90.0,486
60,8191,99.0,486
60,8191,99.9,486
60,8191,99.99,486
60,8191,99.999,486
60,8191,100.0,486
61,4096,0.0,454
61,8191,50.0,454
61,8191,90.0,454
61,8191,99.0,454
61,8191,99.9,454
61,8191,99.99,454
61,8191,99.999,454
61,8191,100.0,454
62,4096,0.0,450
62,8191,50.0,450
62,8191,90.0,450
62,8191,99.0,450
62,8191,99.9,450
62,8191,99.99,450
62,8191,99.999,450
62,8191,100.0,450
63,4096,0.0,440
63,8191,50.0,440
63,8191,90.0,440
63,8191,99.0,440
63,8191,99.9,440
63,8191,99.99,440
63,8191,99.999,440
63,8191,100.0,440
64,4096,0.0,411
64,8191,50.0,411
64,8191,90.0,411
64,8191,99.0,411
64,8191,99.9,411
64,8191,99.99,411
64,8191,99.999,411
64,8191,100.0,411
65,4096,0.0,479
65,8191,50.0,479
65,8191,90.0,479
65,8191,99.0,479
65,8191,99.9,479
65,8191,99.99,479
65,8191,99.999,479
65,8191,100.0,479
66,4096,0.0,460
66,8191,50.0,460
66,8191,90.0,460
66,8191,99.0,460
66,8191,99.9,460
66,8191,99.99,460
66,8191,99.999,460
66,8191,100.0,460
67,4096,0.0,450
67,8191,50.0,450
67,8191,90.0,450
67,8191,99.0,450
67,8191,99.9,450
67,8191,99.99,450
67,8191,99.999,450
67,8191,100.0,450
68,4096,0.0,450
68,8191,50.0,450
68,8191,90.0,450
68,8191,99.0,450
68,8191,99.9,450
68,8191,99.99,450
68,8191,99.999,450
68,8191,100.0,450
69,4096,0.0,450
69,8191,50.0,450
69,8191,90.0,450
69,8191,99.0,450
69,8191,99.9,450
69,8191,99.99,450
69,8191,99.999,450
69,8191,100.0,450
70,4096,0.0,430
70,8191,50.0,430
70,8191,90.0,430
70,8191,99.0,430
70,8191,99.9,430
70,8191,99.99,430
70,8191,99.999,430
70,8191,100.0,430
71,4096,0.0,477
71,8191,50.0,477
71,8191,90.0,477
71,8191,99.0,477
71,8191,99.9,477
71,8191,99.99,477
71,8191,99.999,477
71,8191,100.0,477
72,4096,0.0,453
72,8191,50.0,453
72,8191,90.0,453
72,8191,99.0,453
72,8191,99.9,453
72,8191,99.99,453
72,8191,99.999,453
72,8191,100.0,453
73,4096,0.0,440
73,8191,50.0,440
73,8191,90.0,440
73,8191,99.0,440
73,8191,99.9,440
73,8191,99.99,440
73,8191,99.999,440
73,8191,100.0,440
74,4096,0.0,460
74,8191,50.0,460
74,8191,90.0,460
74,8191,99.0,460
74,8191,99.9,460
74,8191,99.99,460
74,8191,99.999,460
74,8191,100.0,460
75,4096,0.0,410
75,8191,50.0,410
75,8191,90.0,410
75,8191,99.0,410
75,8191,99.9,410
75,8191,99.99,410
75,8191,99.999,410
75,8191,100.0,410
76,4096,0.0,480
76,8191,50.0,480
76,8191,90.0,480
76,8191,99.0,480
76,8191,99.9,480
76,8191,99.99,480
76,8191,99.999,480
76,8191,100.0,480
77,4096,0.0,460
77,8191,50.0,460
77,8191,90.0,460
77,8191,99.0,460
77,8191,99.9,460
77,8191,99.99,460
77,8191,99.999,460
77,8191,100.0,460
78,4096,0.0,460
78,8191,50.0,460
78,8191,90.0,460
78,8191,99.0,460
78,8191,99.9,460
78,8191,99.99,460
78,8191,99.999,460
78,8191,100.0,460
79,4096,0.0,450
79,8191,50.0,450
79,8191,90.0,450
79,8191,99.0,450
79,8191,99.9,450
79,8191,99.99,450
79,8191,99.999,450
79,8191,100.0,450
80,4096,0.0,460
80,8191,50.0,460
80,8191,90.0,460
80,8191,99.0,460
80,8191,99.9,460
80,8191,99.99,460
80,8191,99.999,460
80,8191,100.0,460
81,4096,0.0,410
81,8191,50.0,410
81,8191,90.0,410
81,8191,99.0,410
81,8191,99.9,410
81,8191,99.99,410
81,8191,99.999,410
81,8191,100.0,410
82,4096,0.0,470
82,8191,50.0,470
82,8191,90.0,470
82,8191,99.0,470
82,8191,99.9,470
82,8191,99.99,470
82,8191,99.999,470
82,8191,100.0,470
83,4096,0.0,450
83,8191,50.0,450
83,8191,90.0,450
83,8191,99.0,450
83,8191,99.9,450
83,8191,99.99,450
83,8191,99.999,450
83,8191,100.0,450
84,4096,0.0,470
84,8191,50.0,470
84,8191,90.0,470
84,8191,99.0,470
84,8191,99.9,470
84,8191,99.99,470
84,8191,99.999,470
84,8191,100.0,470
85,4096,0.0,454
85,8191,50.0,454
85,8191,90.0,454
85,8191,99.0,454
85,8191,99.9,454
85,8191,99.99,454
85,8191,99.999,454
85,8191,100.0,454
86,4096,0.0,426
86,8191,50.0,426
86,8191,90.0,426
86,8191,99.0,426
86,8191,99.9,426
86,8191,99.99,426
86,8191,99.999,426
86,8191,100.0,426
87,4096,0.0,460
87,8191,50.0,460
87,8191,90.0,460
87,8191,99.0,460
87,8191,99.9,460
87,8191,99.99,460
87,8191,99.999,460
87,8191,100.0,460
88,4096,0.0,460
88,8191,50.0,460
88,8191,90.0,460
88,8191,99.0,460
88,8191,99.9,460
88,8191,99.99,460
88,8191,99.999,460
88,8191,100.0,460
89,4096,0.0,581
89,8191,50.0,581
89,8191,90.0,581
89,8191,99.0,581
89,8191,99.9,581
89,8191,99.99,581
89,8191,99.999,581
89,8191,100.0,581
90,2,0.0,141
90,2047,50.0,275
90,8191,90.0,552
90,8191,99.0,552
90,8191,99.9,552
90,8191,99.99,552
90,8191,99.999,552
90,8191,100.0,552
91,2,0.0,492
91,7,50.0,108
91,255,90.0,125
91,255,99.0,125
91,255,99.9,125
91,255,99.99,125
91,255,99.999,125
91,255,100.0,125
92,1,0.0,60
92,7,50.0,489
92,127,90.0,275
92,255,99.0,26
92,255,99.9,26
92,255,99.99,26
92,255,99.999,26
92,255,100.0,26
93,2,0.0,52
93,7,50.0,471
93,127,90.0,202
93,127,99.0,202
93,127,99.9,202
93,127,99.99,202
93,127,99.999,202
93,127,100.0,202
94,2,0.0,17
94,31,50.0,744
94,31,90.0,744
94,63,99.0,69
94,63,99.9,69
94,63,99.99,69
94,63,99.999,69
94,63,100.0,69
95,2,0.0,141
95,7,50.0,582
95,63,90.0,275
95,63,99.0,275
95,127,99.9,2
95,127,99.99,2
95,127,99.999,2
95,127,100.0,2
96,2,0.0,178
96,7,50.0,371
96,127,90.0,451
96,127,99.0,451
96,127,99.9,451
96,127,99.99,451
96,127,99.999,451
96,127,100.0,451
97,2,0.0,283
97,7,50.0,367
97,127,90.0,350
97,127,99.0,350
97,127,99.9,350
97,127,99.99,350
97,127,99.999,350
97,127,100.0,350
98,2,0.0,3
98,31,50.0,275
98,127,90.0,250
98,127,99.0,250
98,127,99.9,250
98,127,99.99,250
98,127,99.999,250
98,127,100.0,250
99,0,0.0,66
99,1,50.0,508
99,63,90.0,426
99,63,99.0,426
99,63,99.9,426
99,63,99.99,426
99,63,99.999,426
99,63,100.0,426
100,1,0.0,43
100,3,50.0,631
100,63,90.0,275
100,255,99.0,51
100,255,99.9,51
100,255,99.99,51
100,255,99.999,51
100,255,100.0,51
101,2,0.0,154
101,63,50.0,275
101,255,90.0,227
101,255,99.0,227
101,255,99.9,227
101,255,99.99,227
101,255,99.999,227
101,255,100.0,227
102,2,0.0,372
102,7,50.0,226
102,255,90.0,127
102,255,99.0,127
102,255,99.9,127
102,255,99.99,127
102,255,99.999,127
102,255,100.0,127
103,2,0.0,845
103,3,50.0,845
103,7,90.0,129
103,127,99.0,26
103,127,99.9,26
103,127,99.99,26
103,127,99.999,26
103,127,100.0,26
104,2,0.0,283
104,7,50.0,516
104,15,90.0,201
104,15,99.0,201
104,15,99.9,201
104,15,99.99,201
104,15,99.999,201
104,15,100.0,201
105,2,0.0,139
105,15,50.0,589
105,127,90.0,101
105,127,99.0,101
105,127,99.9,101
105,127,99.99,101
105,127,99.999,101
105,127,100.0,101
106,2,0.0,396
106,7,50.0,327
106,63,90.0,277
106,63,99.0,277
106,63,99.9,277
106,63,99.99,277
106,63,99.999,277
106,63,100.0,277
107,0,0.0,489
107,1,50.0,59
107,127,90.0,178
107,127,99.0,178
107,127,99.9,178
107,127,99.99,178
107,127,99.999,178
107,127,100.0,178
108,2,0.0,97
108,7,50.0,549
108,127,90.0,354
108,127,99.0,354
108,127,99.9,354
108,127,99.99,354
108,127,99.999,354
108,127,100.0,354
109,2,0.0,250
109,7,50.0,712
109,7,90.0,712
109,127,99.0,38
109,127,99.9,38
109,127,99.99,38
109,127,99.999,38
109,127,100.0,38
110,2,0.0,87
110,7,50.0,453
110,127,90.0,150
110,127,99.0,150
110,127,99.9,150
110,127,99.99,150
110,127,99.999,150
110,127,100.0,150
111,2,0.0,192
111,7,50.0,483
111,63,90.0,157
111,63,99.0,157
111,63,99.9,157
111,63,99.99,157
111,63,99.999,157
111,63,100.0,157
112,2,0.0,491
112,63,50.0,275
112,255,90.0,226
112,255,99.0,226
112,255,99.9,226
112,255,99.99,226
112,255,99.999,226
112,255,100.0,226
113,2,0.0,183
113,7,50.0,415
113,63,90.0,352
113,127,99.0,50
113,127,99.9,50
113,127,99.99,50
113,127,99.999,50
113,127,100.0,50
114,2,0.0,570
114,3,50.0,570
114,127,90.0,301
114,127,99.0,301
114,127,99.9,301
114,127,99.99,301
114,127,99.999,301
114,127,100.0,301
115,2,0.0,398
115,7,50.0,127
115,127,90.0,475
115,127,99.0,475
115,127,99.9,475
115,127,99.99,475
115,127,99.999,475
115,127,100.0,475
116,2,0.0,241
116,7,50.0,602
116,127,90.0,102
116,127,99.0,102
116,127,99.9,102
116,127,99.99,102
116,127,99.999,102
116,127,100.0,102
117,2,0.0,337
117,7,50.0,385
117,15,90.0,275
117,15,99.0,275
117,127,99.9,3
117,127,99.99,3
117,127,99.999,3
117,127,100.0,3
118,2,0.0,71
118,7,50.0,476
118,127,90.0,129
118,255,99.0,50
118,255,99.9,50
118,255,99.99,50
118,255,99.999,50
118,255,100.0,50
119,2,0.0,285
119,7,50.0,362
119,63,90.0,353
119,63,99.0,353
119,63,99.9,353
119,63,99.99,353
119,63,99.999,353
119,63,100.0,353
120,4,0.0,472
120,63,50.0,54
120,127,90.0,474
120,127,99.0,474
120,127,99.9,474
120,127,99.99,474
120,127,99.999,474
120,127,100.0,474
121,2,0.0,131
121,7,50.0,440
121,255,90.0,154
121,255,99.0,154
121,255,99.9,154
121,255,99.99,154
121,255,99.999,154
121,255,100.0,154
122,1,0.0,123
122,7,50.0,171
122,127,90.0,330
122,127,99.0,330
122,127,99.9,330
122,127,99.99,330
122,127,99.999,330
122,127,100.0,330
123,2,0.0,136
123,15,50.0,275
123,31,90.0,230
123,31,99.0,230
123,31,99.9,230
123,31,99.99,230
123,31,99.999,230
123,31,100.0,230
124,2,0.0,118
124,7,50.0,479
124,63,90.0,127
124,63,99.0,127
124,63,99.9,127
124,63,99.99,127
124,63,99.999,127
124,63,100.0,127
125,2,0.0,229
125,7,50.0,469
125,63,90.0,274
125,127,99.0,28
125,127,99.9,28
125,127,99.99,28
125,127,99.999,28
125,127,100.0,28
126,2,0.0,376
126,7,50.0,148
126,127,90.0,201
126,127,99.0,201
126,127,99.9,201
126,127,99.99,201
126,127,99.999,201
126,127,100.0,201
127,2,0.0,409
127,7,50.0,310
127,127,90.0,101
127,127,99.0,101
127,127,99.9,101
127,127,99.99,101
127,127,99.999,101
127,127,100.0,101
128,2,0.0,53
128,7,50.0,691
128,15,90.0,253
128,15,99.0,253
128,31,99.9,3
128,31,99.99,3
128,31,99.999,3
128,31,100.0,3
129,2,0.0,53
129,7,50.0,473
129,63,90.0,179
129,63,99.0,179
129,63,99.9,179
129,63,99.99,179
129,63,99.999,179
129,63,100.0,179
130,2,0.0,151
130,7,50.0,495
130,63,90.0,354
130,63,99.0,354
130,63,99.9,354
130,63,99.99,354
130,63,99.999,354
130,63,100.0,354
131,4,0.0,472
131,63,50.0,408
131,127,90.0,120
131,127,99.0,120
131,127,99.9,120
131,127,99.99,120
131,127,99.999,120
131,127,100.0,120
132,2,0.0,51
132,7,50.0,522
132,255,90.0,151
132,255,99.0,151
132,255,99.9,151
132,255,99.99,151
132,255,99.999,151
132,255,100.0,151
133,2,0.0,292
133,7,50.0,383
133,127,90.0,275
133,255,99.0,50
133,255,99.9,50
133,255,99.99,50
133,255,99.999,50
133,255,100.0,50
134,2,0.0,58
134,7,50.0,442
134,127,90.0,224
134,127,99.0,224
134,127,99.9,224
134,127,99.99,224
134,127,99.999,224
134,127,100.0,224
135,2,0.0,202
135,7,50.0,399
135,127,90.0,124
135,127,99.0,124
135,127,99.9,124
135,127,99.99,124
135,127,99.999,124
135,127,100.0,124
136,2,0.0,131
136,7,50.0,570
136,63,90.0,276
136,255,99.0,23
136,255,99.9,23
136,255,99.99,23
136,255,99.999,23
136,255,100.0,23
137,2,0.0,54
137,7,50.0,474
137,255,90.0,198
137,255,99.0,198
137,255,99.9,198
137,255,99.99,198
137,255,99.999,198
137,255,100.0,198
138,4,0.0,627
138,7,50.0,627
138,127,90.0,275
138,255,99.0,98
138,255,99.9,98
138,255,99.99,98
138,255,99.999,98
138,255,100.0,98
139,2,0.0,190
139,7,50.0,538
139,127,90.0,263
139,127,99.0,263
139,255,99.9,9
139,255,99.99,9
139,255,99.999,9
139,255,100.0,9
140,1,0.0,91
140,7,50.0,275
140,127,90.0,173
140,127,99.0,173
140,127,99.9,173
140,127,99.99,173
140,127,99.999,173
140,127,100.0,173
141,2,0.0,286
141,7,50.0,367
141,63,90.0,276
141,255,99.0,71
141,255,99.9,71
141,255,99.99,71
141,255,99.999,71
141,255,100.0,71
142,1,0.0,219
142,63,50.0,275
142,255,90.0,247
142,255,99.0,247
142,255,99.9,247
142,255,99.99,247
142,255,99.999,247
142,255,100.0,247
143,2,0.0,99
143,7,50.0,479
143,255,90.0,147
143,255,99.0,147
143,255,99.9,147
143,255,99.99,147
143,255,99.999,147
143,255,100.0,147
144,2,0.0,322
144,7,50.0,356
144,127,90.0,274
144,255,99.0,48
144,255,99.9,48
144,255,99.99,48
144,255,99.999,48
144,255,100.0,48
145,2,0.0,460
145,7,50.0,42
145,127,90.0,498
145,127,99.0,498
145,127,99.9,498
145,127,99.99,498
145,127,99.999,498
145,127,100.0,498
146,1,0.0,430
146,3,50.0,173
146,127,90.0,123
146,127,99.0,123
146,127,99.9,123
146,127,99.99,123
146,127,99.999,123
146,127,100.0,123
147,2,0.0,153
147,7,50.0,550
147,15,90.0,274
147,127,99.0,23
147,127,99.9,23
147,127,99.99,23
147,127,99.999,23
147,127,100.0,23
148,2,0.0,495
148,7,50.0,31
148,255,90.0,199
148,255,99.0,199
148,255,99.9,199
148,255,99.99,199
148,255,99.999,199
148,255,100.0,199
149,2,0.0,473
149,7,50.0,153
149,127,90.0,275
149,255,99.0,99
149,255,99.9,99
149,255,99.99,99
149,255,99.999,99
149,255,100.0,99
150,0,0.0,0
150,0,50.0,0
150,0,90.0,0
150,0,99.0,0
150,0,99.9,0
150,0,99.99,0
150,0,99.999,0
150,0,100.0,0
151,0,0.0,0
151,0,50.0,0
151,0,90.0,0
151,0,99.0,0
151,0,99.9,0
151,0,99.99,0
151,0,99.999,0
151,0,100.0,0
152,0,0.0,0
152,0,50.0,0
152,0,90.0,0
152,0,99.0,0
152,0,99.9,0
152,0,99.99,0
152,0,99.999,0
152,0,100.0,0
153,0,0.0,0
153,0,50.0,0
153,0,90.0,0
153,0,99.0,0
153,0,99.9,0
153,0,99.99,0
153,0,99.999,0
153,0,100.0,0
154,0,0.0,0
154,0,50.0,0
154,0,90.0,0
154,0,99.0,0
154,0,99.9,0
154,0,99.99,0
154,0,99.999,0
154,0,100.0,0
155,0,0.0,0
155,0,50.0,0
155,0,90.0,0
155,0,99.0,0
155,0,99.9,0
155,0,99.99,0
155,0,99.999,0
155,0,100.0,0
156,0,0.0,0
156,0,50.0,0
156,0,90.0,0
156,0,99.0,0
156,0,99.9,0
156,0,99.99,0
156,0,99.999,0
156,0,100.0,0
157,0,0.0,0
157,0,50.0,0
157,0,90.0,0
157,0,99.0,0
157,0,99.9,0
157,0,99.99,0
157,0,99.999,0
157,0,100.0,0
158,0,0.0,0
158,0,50.0,0
158,0,90.0,0
158,0,99.0,0
158,0,99.9,0
158,0,99.99,0
158,0,99.999,0
158,0,100.0,0
159,0,0.0,0
159,0,50.0,0
159,0,90.0,0
159,0,99.0,0
159,0,99.9,0
159,0,99.99,0
159,0,99.999,0
159,0,100.0,0
160,0,0.0,0
160,0,50.0,0
160,0,90.0,0
160,0,99.0,0
160,0,99.9,0
160,0,99.99,0
160,0,99.999,0
160,0,100.0,0
161,0,0.0,0
161,0,50.0,0
161,0,90.0,0
161,0,99.0,0
161,0,99.9,0
161,0,99.99,0
161,0,99.999,0
161,0,100.0,0
162,0,0.0,0
162,0,50.0,0
162,0,90.0,0
162,0,99.0,0
162,0,99.9,0
162,0,99.99,0
162,0,99.999,0
162,0,100.0,0
163,0,0.0,0
163,0,50.0,0
163,0,90.0,0
163,0,99.0,0
163,0,99.9,0
163,0,99.99,0
163,0,99.999,0
163,0,100.0,0
164,0,0.0,0
164,0,50.0,0
164,0,90.0,0
164,0,99.0,0
164,0,99.9,0
164,0,99.99,0
164,0,99.999,0
164,0,100.0,0
165,0,0.0,0
165,0,50.0,0
165,0,90.0,0
165,0,99.0,0
165,0,99.9,0
165,0,99.99,0
165,0,99.999,0
165,0,100.0,0
166,0,0.0,0
166,0,50.0,0
166,0,90.0,0
166,0,99.0,0
166,0,99.9,0
166,0,99.99,0
166,0,99.999,0
166,0,100.0,0
167,0,0.0,0
167,0,50.0,0
167,0,90.0,0
167,0,99.0,0
167,0,99.9,0
167,0,99.99,0
167,0,99.999,0
167,0,100.0,0
168,0,0.0,0
168,0,50.0,0
168,0,90.0,0
168,0,99.0,0
168,0,99.9,0
